"name","lat","lon","points_extract"
"barbigera",-13.466667,-48.383333,453
"barbigera",-16.6375,-62.45,275
"barbigera",-13.65,-60.8,195
"barbigera",-14.85,-48.87,695
"barbigera",-14.85,-48.86666,695
"barbigera",-17.833333,-55.333333,155
"barbigera",-16.42,-62,655
"barbigera",-16.6786,-49.2539,772
"barbigera",-16.033333,-62.083333,476
"barbigera",-16.03,-62.08,476
"barbigera",-15.5997895735814,-56.0977014111779,178
"barbigera",-14.7242715027636,-56.3282119289827,226
"barbigera",-6.06666,-50.13333,579
"barbigera",-8.05,-50.17,294
"barbigera",-8.05,-50.17,294
"barbigera",-8.072222,-50.181944,294
"barbigera",-6.816667,-47.816667,387
"barbigera",-8.5,-50.17,222
"barbigera",-15.7834208090807,-47.9298726661488,1127
"barbigera",-15.7834208090807,-47.9298726661488,1127
"barbigera",-15.6489,-56.195,213
"barbigera",-16.466667,-49.916667,695
"barbigera",-14.4122647873905,-56.4468180174412,334
"barbigera",-16.17,-59.42,386
"barbigera",-15.59167,-47.70833,968
"barbigera",-16.63,-62.43,275
"barbigera",-17.1278,-51.8167,741
"barbigera",-15.77955,-51.9912,327
"barbigera",-15.5997895735814,-56.0977014111779,178
"barbigera",-20.4748760783427,-55.7879090641848,156
"barbigera",-8.93,-48.52,304
"barbigera",-14.63,-52.23,287
"barbigera",-12.9,-51.87,365
"barbigera",-14.63,-52.23,287
"barbigera",-14.63333,-52.23333,287
"barbigera",-12.9,-51.866667,365
"barbigera",-12.9455499691,-51.8249179961806,377
"barbigera",-12.9,-51.86667,365
"barbigera",-16.8270387160443,-49.2444618080405,789
"barbigera",-14.13,-52.15,324
"barbigera",-17.25,-51.8,805
"barbigera",-14.03,-52.12,427
"barbigera",-14.6667,-52.33,290
"barbigera",-13.92,-52.08,437
"barbigera",-16.360833,-58.308611,180
"barbigera",-9.83938229365265,-48.7258127080231,366
"barbigera",-13.75,-48.83,702
"barbigera",-7.33661711060559,-47.4696293562447,166
"barbigera",-18.9729787114355,-49.4655833228074,575
"barbigera",-10.8339,-52.8731,334
"barbigera",-12.82,-51.77,332
"barbigera",3.901155,-73.073369,199
"barbigera",-16.36075,-58.308639,180
"barbigera",-16.7261,-64.435,215
"barbigera",-10.8339,-52.8731,334
"barbigera",-12,-48,358
"bipenicillata",7.0758,-65.9119,98
"belizensis",17.215,-88.525,52
"belizensis",16.56694,-88.54777,47
NA,-15.066667,-50.166667,359
NA,-13.738889,-48.299444,854
NA,-14.116667,-47.516667,1319
NA,-15.866667,-47.85,1038
NA,-15.657778,-48.080556,1208
NA,-15.746667,-48.838889,1086
NA,-16,-49,748
NA,-15.657777,-48.080555,1208
NA,-16.20972,-48.21444,944
NA,-15.786889,-48.868028,1171
NA,-15.866667,-47.85,1038
NA,-15.566667,-48.033333,1225
NA,-15.8425,-47.816944,1079
NA,-10.124444,-48.270556,486
NA,-18.439444,-51.995278,604
NA,-11.22333,-47.566111,563
NA,-15.965,-47.898611,1155
NA,-15.866667,-47.85,1038
NA,-14.235278,-47.905833,654
NA,-14.633333,-48.966667,469
NA,-15.8525,-48.9592,782
NA,-17.8,-48.75,647
NA,-15.911111,-47.914167,1079
NA,-16.77,-47.62,1202
NA,-18.611389,-48.304722,716
NA,-15.583333,-47.883333,973
NA,-20.3425,-46.767222,945
NA,-15.951944,-47.893611,1092
NA,-16.7458333333,-47.6944444444,1075
NA,-14.56667,-48.69917,599
NA,-15.883333,-47.933333,1064
NA,-15.8525,-48.9592,782
NA,-20.335,-46.812778,717
NA,-15.9,-48,1160
NA,-20.164444,-47.273056,650
NA,-16.7686,-47.6136,1202
NA,-15.735277,-47.932777,1060
NA,-15.9236,-48.8086,1008
NA,-14.071389,-47.509333,1430
NA,-16.536889,-49.15475,791
NA,-15.279444,-48.872222,599
NA,-14.072694,-47.509333,1430
NA,-15.716667,-48.941389,1052
NA,-17.8,-48.75,647
NA,-15.86667,-48.05,1196
NA,-15.824722,-48.906667,1124
NA,-15.8525,-48.9592,782
NA,-15.873889,-47.847778,1038
NA,-14.163333,-47.593056,1195
NA,-14,-47,454
NA,-16.745944,-47.694667,1075
NA,-13.733333,-47.25,683
NA,-15.866667,-48.05,1196
NA,-20.434444,-46.653333,845
NA,-16.016667,-48.2,1037
NA,-15.781389,-48.8275,1161
NA,-14,-50,308
NA,-16.7184,-48.0117,793
NA,-14.702778,-47.509167,995
NA,-14.072694,-47.509333,1430
NA,-15.9236,-48.8086,1008
NA,-15.9236,-48.8086,1008
NA,-16.6411,-48.0123,805
NA,-16.7686,-47.6136,1202
NA,-20.434444,-46.653333,845
NA,-14.116667,-47.516667,1319
NA,-20.267222,-46.415556,984
NA,-14.0931,-46.3694,816
NA,-14.4739,-48.4597,633
NA,-16.475753,-47.340471,920
NA,-15.929444,-47.899444,1092
NA,-15.8525,-48.9592,782
NA,-16.7686,-47.6136,1202
NA,-15.930833,-47.901944,1092
NA,-15.95,-47.933333,1079
NA,-15.75,-48.3,1064
NA,-16.7686,-47.6136,1202
NA,-14.0725,-47.509167,1430
NA,-10.295833,-48.127778,523
NA,-16.733333,-47.679722,1075
NA,-17.422833,-47.795583,953
NA,-16.766667,-47.616667,1202
NA,-15.786389,-48.772222,1145
NA,-15.8525,-48.9592,782
NA,-15.833333,-47.95,1108
NA,-15.931944,-48.405833,962
NA,-15.450555,-48.055,860
NA,-15.78,-47.804444,1037
NA,-14.11141,-47.73548,1161
NA,-15.8,-47.96667,1100
NA,-14.404444,-48.416389,746
NA,-13.666944,-47.801111,823
NA,-10.253611,-48.095833,632
NA,-11.69421,-47.70079,530
NA,-16.7686,-47.6136,1202
NA,-15.105,-49.033611,876
NA,-16.7686,-47.6136,1202
NA,-14.09739,-47.71183,1161
NA,-18.439444,-51.995278,604
NA,-15.9519,-47.8936,1092
NA,-15.926389,-47.905556,1092
NA,-13.8986,-60.8128,498
NA,-16.675,-47.9943,867
NA,-14.116667,-47.516667,1319
NA,-13.666833,-47.801167,823
NA,-15.8,-47.966667,1100
NA,-14.4739,-48.4597,633
NA,-15.726667,-48.875833,1133
NA,-30,-52,51
NA,-15.95,-47.9,1092
NA,-14,-46,938
NA,-17,-48,842
NA,-16.799314,-47.567975,1090
NA,-15.896111,-47.943333,1064
NA,-15.7781,-47.8853,1104
NA,-18.148389,-53.678167,632
NA,-15.483935,-47.639318,960
NA,-15.866667,-47.85,1038
NA,-18.066944,-47.272222,783
NA,-14.116667,-47.516667,1319
NA,-14.121667,-47.649722,1248
NA,-14,-47,454
NA,-15.965,-47.8986,1155
NA,-15.627222,-48.505833,733
NA,-15.725444,-48.890056,1133
NA,-14.072694,-47.509333,1430
NA,-14,-47,454
NA,-14,-47,454
NA,-14,-47,454
NA,-14.12,-47.5,1319
NA,-13.766667,-47.5,948
NA,-13.566944,-45.084722,727
NA,-15.85,-52.267,519
NA,-13.56694,-48.08472,360
NA,-14,-47,454
NA,-9.4002,-55.1256,472
NA,-14.116667,-47.5,1319
NA,-14.116667,-47.516667,1319
NA,-14.120864,-47.653017,1248
NA,-14.116667,-47.516667,1319
NA,-13.73,-47.25,683
NA,-14.116667,-47.516667,1319
NA,-14.133333,-47.45,1252
NA,-14.071511,-47.391086,815
NA,-14.5583,-60.7614,541
NA,-14.116667,-47.516667,1319
NA,-14.8233,-60.3861,823
NA,-14.116667,-47.516667,1319
NA,-14,-47,454
NA,-9.3116666,-64.606111,127
NA,-3.196111,-52.212222,134
NA,-9.6516666,-60.709444,156
NA,2.6,-54.02,187
NA,3.37,-61.42,103
NA,4.16667,-59.05,145
NA,-14.72,-56.328,226
NA,-1.05,-61.25,39
NA,3.433333,-59.766667,85
NA,6.58,-58.13,15
NA,5.31,-55.26,42
NA,3.75,-59.3,89
NA,1.428,-60.983,57
NA,4.8,-60.3,911
NA,0.818,-61.657,42
NA,-1.06319444,-46.75213889,22
NA,-12.5,-64.133333,135
NA,-9.4458333,-64.779722,106
NA,-7.056586,-51.409722,233
NA,-4.596111,-60.158056,43
NA,4.61,-61.13,1011
NA,3.1,-56.46,244
NA,4.93,-52.33,9
NA,4.05,-66.81,103
NA,4.78,-52.35,17
NA,-3.03,-60.58,14
NA,1.428083,-60.982889,57
NA,3.16,-65.55,133
NA,4.15,-59.0333,96
NA,3.94972,-58.8675,123
NA,-3.198617,-52.210331,134
NA,-2.500833,-45.775,30
NA,4.98,-60.61,1293
NA,1.6638889,-58.7722222,269
NA,5.7166667,-57.95,35
NA,-7.516667,-63.166667,71
NA,-3.33825,-61.404056,45
NA,4.69,-52.38,42
NA,3.33,-56.81,236
NA,-12.45,-67.62,181
NA,-12,-54,345
NA,-3.844178,-51.832289,160
NA,-4.083333,-41.733333,172
NA,-10.73,-65.25,182
NA,4.793611,-52.416667,19
NA,-2,-51.08,31
NA,-15,-59.95,199
NA,7.35,-62.71,274
NA,3.61,-52.31,137
NA,5.28,-60.76,832
NA,5.33,-54.83,42
NA,3.88,-58.91,81
NA,-6.333056,-49.934444,570
NA,5.71667,-57.95,35
NA,5.31,-66.28,535
NA,4.15,-59.0667,78
NA,3.38,-59.78,88
NA,5.18917,-57.2853,19
NA,4.96,-52.46,12
NA,5.08,-52.59,11
NA,4.0972222,-58.875,142
NA,7.11,-63.23,284
NA,3.79144,-56.1496,304
NA,5.53,-54.8,18
NA,4.15,-59.0666667,78
NA,5.61,-66.13,172
NA,5.33,-55.5,39
NA,4.41,-65.83,223
NA,4.81667,-60.0167,655
NA,6.5,-58.1667,28
NA,5.4,-67.61,151
NA,4.81,-67.43,109
NA,4.93,-52.33,9
NA,5.8,-67.33,120
NA,3.1,-59.4,397
NA,4.41667,-58.8333,88
NA,1.468278,-61.006889,67
NA,5.1,-60.73,1355
NA,4.91667,-52.5,21
NA,5.15,-67.75,88
NA,-0.944058,-48.020847,27
NA,-0.896111,-51.8875,13
NA,-1.478806,-60.969,69
NA,2.5,-59.2833,175
NA,-11.276475,-37.431192,31
NA,4.5833333,-58.7333333,103
NA,5.41,-53.06,15
NA,-3.391944,-61.442139,40
NA,5.25,-55.33,44
NA,-10.733333,-65.25,182
NA,4.2,-51.65,24
NA,3.61,-53.2,232
NA,-2.485639,-45.778611,23
NA,0.366667,-51.066667,24
NA,3.41,-65.66,1619
NA,-8.655556,-64.361389,92
NA,-7.516667,-63.166667,71
NA,1.049917,-61.249667,45
NA,5.6,-57.58,17
NA,-4.492356,-61.16415,48
NA,-1.08,-53.17,147
NA,1.477861,-60.997778,78
NA,4.36,-67.73,109
NA,2.88,-54.06,189
NA,2.5,-59.2833333,175
NA,4.58333,-58.7333,103
NA,4.76,-52.31,19
NA,4.36,-61.75,570
NA,4.93,-52.33,9
NA,-9.445833,-64.779722,106
NA,-0.8583,-48.1417,11
NA,5.45,-55.19,21
NA,-3.208056,-43.403333,63
NA,-10.733333,-65.25,182
NA,-7.5,-57.25,335
NA,1.65139,-58.6472,242
NA,-2.48,-45,6
NA,4.61164,-56.5068,77
NA,5.64,-67.38,144
NA,5.23,-52.78,9
NA,-7.516667,-63.166667,71
NA,-2.67,-60.33,31
NA,4.4166667,-58.8333333,88
NA,-9.365278,-56.782778,247
NA,-6.666667,-44.7,252
NA,-13.805556,-46.847222,450
NA,-14.473611,-55.680556,351
NA,-15.796,-48.759,1126
NA,-8.807778,-49.082778,226
NA,-15.796389,-48.759444,1126
NA,-15.712778,-48.925556,1052
NA,-12.9,-51.87,365
NA,-8.05,-50.17,294
NA,-9.586111,-55.918611,260
NA,-14.63,-52.23,287
NA,-13.5425,-48.000556,403
NA,-14.63,-52.23,287
NA,-11.660833,-47.706667,367
NA,-18.606389,-48.303611,716
NA,-16.466667,-49.916667,695
NA,-15.0535,-52.2582,345
NA,-13.466667,-48.383333,453
NA,-13.65,-60.8,195
NA,-15.801111,-48.834722,1205
NA,-10.916944,-49.630556,184
NA,-16.035709,-50.104255,724
NA,-9.362222,-56.784167,247
NA,-13.648056,-46.596111,492
NA,-9.587306,-55.916611,295
NA,-19.033333,-49.467778,614
NA,-15.59167,-47.70833,968
NA,-16.03,-62.08,476
NA,-9.3509,-55.5505,392
NA,-14.85,-48.87,695
NA,-16.63,-62.43,275
NA,-16.42,-62,655
NA,-7.912778,-47.231111,265
NA,-16.518806,-49.146111,791
NA,-13.529444,-47.0675,402
NA,-17.833333,-55.333333,155
NA,-8.5,-50.17,222
NA,-13.52,-56.32,359
NA,-13.908,-52.078,388
NA,-14.748611,-52.566389,301
NA,-10.666667,-48.333333,311
NA,-16.360833,-58.308611,180
NA,-12.9,-51.87,365
NA,-13.866667,-56.533333,403
NA,-16.536889,-49.286111,769
NA,-16.36075,-58.308639,180
NA,-15.923333,-49.231667,691
NA,-9.58675,-55.916889,260
NA,-16.6786,-49.2539,772
NA,-16.518806,-49.146111,791
NA,-15.2444,-61.5039,301
NA,-12.634444,-56.335,392
NA,-11.410278,-48.369444,239
NA,-14.35,-55.57,292
NA,-16.851944,-49.239167,757
NA,-15.490556,-57.195556,185
NA,-12.9,-51.866667,365
NA,-17.479444,-51.888889,901
NA,-13.51,-56.29,390
NA,-15.0535,-52.2582,345
NA,-14.617,-56.583,277
NA,-14.6025,-60.8528,207
NA,-14.6056,-60.8569,207
NA,-13.618,-53.292,388
NA,6.03,-67.36,60
NA,5.53,-67.53,106
NA,5.68,-67.18,650
NA,8.92,-71.68,12
NA,5.55,-67.59,66
NA,7.72,-71.97,1182
NA,10.0805556,-84.4083333,1018
NA,9.6953,-84.4372,351
NA,9.7,-69.53,874
NA,-14.53,-54.51,439
NA,5.96,-67.36,67
NA,9.683,-69.508,874
NA,6.83,-66.5,178
NA,4.95,-67.4,903
NA,5.1,-67.3,955
NA,4.86,-67.45,290
NA,4.98,-67.3,883
NA,5.1,-67.4,751
NA,4.95,-67.4,903
NA,5.77,-66.2,1893
NA,0.9,-66.04,867
NA,0.961111,-65.9917,1717
NA,0.98,-65.93,1443
NA,1.5,-65.85,886
NA,1.43,-65.78,413
NA,0.881389,-66.083333,1275
NA,5.91,-66.38,1550
NA,5.75,-66.05,1743
NA,4.81,-64.56,1803
NA,4.81,-64.56,1803
NA,4.41,-65.83,223
NA,4.41,-65.53,1140
NA,3.23,-65.56,157
NA,4.75,-64.43,1322
NA,3.39511,-65.6046,1673
NA,3.83,-65.71,685
NA,4.8,-64.53,1741
NA,4.58,-64.25,1549
NA,-8,-52,542
NA,-6.07,-50.13,579
NA,-6.315,-49.909167,605
NA,-6.390556,-50.379167,555
NA,-6.399722,-50.327222,630
NA,-12.82,-51.77,332
NA,3.58,-65.38,821
NA,5.95,-60.63,651
NA,5.05,-61.36,1192
NA,6.0361111,-61.15,771
NA,5.9,-61.0333,1055
NA,5.46667,-60.0667,742
NA,5.83278,-61.2347,1438
NA,5.06778,-59.9469,861
NA,5.46667,-60.0667,742
NA,5.91,-61,1055
NA,3.83,-65.33,901
NA,3.6,-65.38,2033
NA,5.08,-61.11,878
NA,3.16,-65.51,127
NA,4.5,-65.5,1182
NA,5.89472,-61.0203,1055
NA,2.58333,-59.3667,151
NA,5.91,-62.55,1589
NA,5.9972222,-61.0527778,1105
NA,5.85,-62.03,1565
NA,5.91,-62.53,1280
NA,5.98861,-61.06,1105
NA,5.93,-61.4,1401
NA,-16.065858,-50.178486,777
NA,-16.066667,-50.183333,777
NA,5.08,-67.31,910
NA,5.07064,-67.4499,1386
NA,4.05,-66.02,176
NA,9.3083,-69.7,478
NA,-13.5508,-61.0586,178
NA,-7.52,-63.17,71
NA,6.66,-65.71,118
NA,6.44,-67.12,85
NA,-13.6539,-60.8311,195
NA,-7.78,-51.12,293
NA,6.28,-67.08,125
NA,-13.58,-68.77,250
NA,-13.08,-67.25,165
NA,-13.5508,-61.0586,178
NA,-8.025556,-50.031944,207
NA,-14.83,-66.67,191
NA,5.53,-65.95,118
NA,-13.823083,-47.457639,806
NA,-13.7975,-47.4583,806
NA,-15.765556,-48.932778,1101
NA,-15.82175,-48.709694,1173
NA,-15.825833,-48.753333,1126
NA,-15.725278,-48.876111,1133
NA,-15.796111,-48.830278,1178
NA,-14.180064,-47.842742,858
NA,-12.348,-46.338,783
NA,-15.760556,-48.918889,1101
NA,-14.161111,-47.790833,1100
NA,-13.71889,-48.29944,854
NA,-15.786111,-48.771944,1145
NA,-13.036666,-48.136388,300
NA,-15.825833,-48.773889,1126
NA,-14.35,-48.2,470
NA,-8.4488888,-47.666944,240
NA,-14.185556,-47.626944,1224
NA,-15.826111,-48.772222,1126
NA,-14.295278,-49.104167,511
NA,-15.793333,-48.893611,1124
NA,-13.3775,-48.050277,393
NA,-13.65,-47.819167,821
NA,-16.403053,-49.252211,913
NA,-13.966667,-48.3,443
NA,-15.786667,-48.771111,1145
NA,-15.765,-48.933,1101
NA,-10.55,-46.75,413
NA,-15.533333,-47.55,1049
NA,-13.361111,-48.149166,331
NA,-15.798889,-48.818611,1178
NA,-13.662222,-48.268055,741
NA,-14.63333,-48.96667,469
NA,-15.793,-48.893,1124
NA,-15.715556,-48.892778,1133
NA,-10.283333,-48.216667,427
NA,-13.3775,-48.050278,393
NA,-15.55,-48.25,1273
NA,-14.36667,-48.2,470
NA,-14.45,-49.08333,512
NA,-14.432222,-48.154444,491
NA,-15.786,-48.772,1145
NA,-15.825,-48.693333,1170
NA,-15.663333,-47.936666,1161
NA,-15.8325,-48.674722,1170
NA,-14.131111,-47.669167,1248
NA,-16.07,-50.18,777
NA,-15.655555,-48.076944,1208
NA,-15.77,-47.72,987
NA,-15.95,-50.033333,837
NA,-16.722778,-53.145,659
NA,-11.296667,-47.318333,576
NA,-15.475277,-48.491944,731
NA,-15.816889,-48.732528,1173
NA,-11.692983,-47.716611,332
NA,-15.807222,-48.888611,1124
NA,-15.713889,-48.893611,1133
NA,-15.798889,-48.865,1205
NA,-14.159167,-47.785278,1100
NA,-16.001388,-50.051388,781
NA,-15.72,-48.939444,1052
NA,-15.816944,-48.7325,1173
NA,-15.8025,-48.847222,1205
NA,-16.071388,-50.181944,777
NA,-15.794722,-48.813889,1178
NA,-15.713333,-48.964444,962
NA,-11.670556,-47.707222,530
NA,-15.95,-50.03,837
NA,-16.074722,-50.195278,777
NA,5.0685,-67.4377,1386
NA,3.51,-67.36,111
NA,3.93,-67.58,107
NA,3.66,-66.86,105
NA,4.86,-67.45,290
NA,1.933333,-67.033333,106
NA,1.93,-67.06,94
NA,1.47,-68,119
NA,0.83,-66.11,510
NA,0.83,-66.08,1545
NA,1.83,-67,92
NA,3.2,-67.4,90
NA,1.7,-66.76,109
NA,1.92,-67,106
NA,2.92,-67.43,105
NA,2.67,-67.5,100
NA,1.78,-67.1,108
NA,2.75,-67.55,97
NA,1.93022,-67.0161,106
NA,-15.787778,-48.870833,1171
NA,-14.633333,-49,478
NA,-6.616667,-45.883333,474
NA,-9.69,-52.606,270
NA,-12.913888,-47.618055,342
NA,-7.583333,-46.083333,264
NA,-12.9,-51.87,365
NA,-12.82,-51.77,332
NA,-12.9,-51.866667,365
NA,-16,-50.133333,551
NA,-11.698,-51.428,255
NA,-9.3506,-55.1308,475
NA,-12.85,-49.1,298
NA,-10.253611,-48.095833,632
NA,-16.078889,-50.185278,777
NA,-14.666667,-52.35,289
NA,-15.030833,-56.362222,259
NA,-15.85,-52.25,519
NA,-15.781667,-48.8275,1161
NA,-14,-50,308
NA,-14.73,-52.33,299
NA,-14.116667,-47.516667,1319
NA,-15.846944,-48.770833,1051
NA,-12.816667,-51.766667,332
NA,-3.42,-48.62,108
NA,-14.396,-46.572917,530
NA,-9.494722,-55.150556,393
NA,-6.82,-47.82,387
NA,-17.716667,-48.366667,784
NA,-14.4739,-48.4597,633
NA,-11.3431,-50.5837,189
NA,-15.825972,-48.772833,1126
NA,-8.475278,-45.742778,280
NA,-14.733333,-52.333333,299
NA,-17.366667,-52.166667,820
NA,-14.73,-52.33,299
NA,-15.916667,-50.15,514
NA,-12.913889,-47.618056,342
NA,-15.789444,-48.881111,1183
NA,-11.575,-50.977,195
NA,-13.417222,-47.080278,398
NA,-7.6958333,-47.5975,180
NA,-12.9,-51.866667,365
NA,-10.166667,-48.883333,364
NA,-46.833333,-70.583333,575
NA,-10.041389,-48.454722,233
NA,-9.601389,-55.240556,381
NA,-15.57,-48.03,1225
NA,-15.92,-50.15,514
NA,-15.8106,-54.9178,320
NA,-15.847,-48.771,1051
NA,-13.81667,-48.43333,501
NA,-9.499167,-55.796667,310
NA,-9.753,-52.632,270
NA,-9.756,-52.635,270
NA,-15.841099,-48.746796,1151
NA,5.71667,-65.3167,1741
NA,5.66,-65.13,842
NA,6,-65.71,704
NA,5.55,-65.21,2172
NA,-15.85,-52.267,519
NA,-16.923333,-49.231667,832
NA,-13.529444,-48.0675,358
NA,-13.40306,-48.13972,337
NA,-17.55,-48.483333,705
NA,-11.573861,-50.983631,195
NA,-15.909722,-48.000833,1160
NA,-11.575556,-50.976944,195
NA,-5.68,-63.1,72
NA,-13.113888,-48.226388,381
NA,-13.80556,-46.84722,450
NA,-11.5755,-50.977028,195
NA,-14.36667,-48.2,470
NA,-13.417222,-48.080278,400
NA,-11.573889,-50.983889,195
NA,-11.3425,-50.5901,189
NA,-16.1425,-48.60333,890
NA,-13.52944,-48.0675,358
NA,-13.648055,-46.596111,492
NA,-11.573611,-50.983611,195
NA,-16.923333,-49.231666,832
NA,-12.806388,-48.229722,299
NA,-14.5397,-61.4981,248
NA,-11.575278,-50.976944,195
NA,-12.969722,-48.195555,311
NA,-14.191666,-48.1125,534
NA,-16,-62.08,476
NA,-14.7436,-60.9608,173
NA,-3.05,-60.6,57
NA,0.818056,-61.656667,42
NA,5.23,-67.8,83
NA,-14.7433,-61.02,173
NA,-12.919722,-50.876389,214
NA,-35,-64.67,236
NA,5.1,-67.8,90
NA,-12.5,-64.13,135
NA,3.75,-66.8,118
NA,5.66,-67.62,77
NA,-13.08,-67.25,165
NA,-16.166667,-49.433333,908
NA,3.16,-65.55,133
NA,-16.166667,-49.433333,908
NA,3.16,-65.55,133
NA,3.16,-65.55,133
NA,3.16,-65.55,133
NA,5.66,-67.62,77
NA,3.16,-65.55,133
NA,-17.881667,-57.550556,436
NA,5.25,-67.9,78
NA,4.91,-67.71,97
NA,5.3,-66.03,116
NA,5.65,-67.63,79
NA,4.75,-64.4333,1322
NA,4.69,-64.22,1278
