"specificEpithet","day","month","year","lat","lon"
"melastomoides",3,7,2012,-15.793,-48.893
"melastomoides",3,7,2012,-15.793333,-48.893611
"melastomoides",5,7,2012,-15.715556,-48.892778
"melastomoides",4,7,2012,-15.826111,-48.772222
"melastomoides",28,5,2011,-15.796111,-48.830278
"melastomoides",19,2,2009,-14.185556,-47.626944
"melastomoides",NA,2,2009,-14.18556,-47.62703
"melastomoides",8,5,2007,-13.036666,-48.136388
"melastomoides",16,5,2007,-13.361111,-48.149166
"melastomoides",15,5,2006,-15.798889,-48.818611
"melastomoides",11,8,2006,-8.448889,-47.666944
"melastomoides",17,10,2006,-14.235278,-47.905833
"melastomoides",20,5,2004,-13.823083,-47.457639
"melastomoides",18,4,2002,-13.3775,-48.050277
"melastomoides",18,4,2002,-13.3775,-48.050278
"melastomoides",8,5,2001,-10.55,-46.75
"melastomoides",6,11,1999,-7.357222,-48.372222
"melastomoides",7,5,1998,-14.432222,-48.154444
"melastomoides",23,6,1998,-14.295278,-49.104167
"melastomoides",7,7,1997,-13.71889,-48.29944
"melastomoides",13,4,1996,-14.488611,-48.557222
"melastomoides",11,9,1996,-14.161111,-47.790833
"melastomoides",21,7,1995,-13.966667,-48.3
"melastomoides",7,9,1995,-13.662222,-48.268055
"melastomoides",13,4,1994,-10.283333,-48.216667
"melastomoides",13,4,1992,-14.35,-48.2
"melastomoides",8,7,1992,-14.63333,-48.96667
"melastomoides",5,8,1992,-14.45,-49.08333
"melastomoides",12,10,1992,-14.36667,-48.2
"melastomoides",9,7,1991,-15.55,-48.25
"melastomoides",11,10,1991,-13.566666,-48.166667
"melastomoides",21,6,1990,-14.32,-48.4
"melastomoides",10,9,1982,-15.533333,-47.55
"melastomoides",2,1,1979,-12.694217,-60.099174
"melastomoides",21,4,1978,-11.433333,-47.566667
"melastomoides",8,3,1969,-13.7975,-47.4583
"melastomoides",8,3,1969,-13.86327,-47.5
"melastomoides",NA,NA,NA,-10.77306,-53.08972
"melastomoides",NA,NA,NA,-15.81194,-49.56972
"melastomoides",NA,NA,NA,-12,-48
"melastomoides",NA,NA,NA,-10.8339,-52.8731
"nigricans",27,11,2014,-14.131111,-47.669167
"nigricans",16,11,2014,-15.8325,-48.674722
"nigricans",21,3,2012,-14.143056,-47.703056
"nigricans",13,12,2012,-15.825,-48.693333
"nigricans",13,12,2012,-15.816667,-48.693333
"nigricans",13,12,2012,-15.82,-48.69
"nigricans",10,11,2006,-15.655555,-48.076944
"nigricans",23,11,2006,-15.663333,-47.936666
"papyrus",18,11,2018,-15.794722,-48.813889
"papyrus",29,5,2017,-15.713333,-48.964444
"papyrus",23,8,2017,-11.296667,-47.318333
"papyrus",3,10,2017,-15.72,-48.939444
"papyrus",17,3,2014,-15.475277,-48.491944
"papyrus",17,3,2014,-15.475278,-48.491944
"papyrus",1,9,2014,-11.663333,-47.695833
"papyrus",16,1,2013,-11.990278,-50.641389
"papyrus",20,2,2013,-15.816889,-48.732528
"papyrus",20,2,2013,-15.816944,-48.7325
"papyrus",21,2,2013,-15.713889,-48.893611
"papyrus",20,2,2013,-15.8169,-48.7325
"papyrus",23,5,2013,-15.796389,-48.759444
"papyrus",5,3,2012,-11.692983,-47.716611
"papyrus",18,3,2012,-16.065858,-50.178486
"papyrus",18,3,2012,-17.155278,-51.0025
"papyrus",18,3,2012,-16.035709,-50.104255
"papyrus",24,4,2012,-15.807222,-48.888611
"papyrus",11,8,2012,-16.722778,-53.145
"papyrus",29,10,2011,-16.074722,-50.195278
"papyrus",1,12,2011,-16.071388,-50.181944
"papyrus",1,12,2011,-16.071389,-50.181944
"papyrus",8,8,2010,-11.670555,-47.707222
"papyrus",8,8,2010,-11.670556,-47.707222
"papyrus",26,3,2006,-15.798889,-48.865
"papyrus",29,11,2003,-16.001388,-50.051388
"papyrus",29,11,2003,-16.0014,-50.0514
"papyrus",15,3,2002,-15.8025,-48.847222
"papyrus",NA,6,1998,-15.8175,-48.895833
"papyrus",NA,6,1998,-15.833333,-49.5
"papyrus",27,10,1997,-16.1306220867293,-50.2156233906965
"papyrus",9,2,1988,-15.95,-50.033333
"papyrus",9,2,1988,-15.95,-50.03
"papyrus",9,12,1988,-14.159167,-47.785278
"papyrus",18,1,1972,-15.85,-48.78195
"papyrus",19,1,1966,-14.000618,-50.000564
"papyrus",19,1,1966,-14,-50
"papyrus",19,1,1966,-16.0611,-50.00122
"papyrus",NA,NA,NA,-10.8339,-52.8731
"papyrus",NA,NA,NA,-12,-48
"sipapoana",12,12,1948,7.0758,-65.9119
"sipapoana",12,12,1948,5.0685,-67.4377
"striphnocalyx",15,4,1993,2.266667,-68.366667
"striphnocalyx",9,4,1993,2.2,-68.216667
"striphnocalyx",NA,NA,NA,3.730167,-67.834236
"striphnocalyx",NA,NA,NA,3.808333,-67.7975
"striphnocalyx",NA,NA,NA,3.718056,-67.591389
"striphnocalyx",NA,NA,NA,2.63722,-69.24417
"striphnocalyx",NA,NA,NA,2.63813,-69.23358
"striphnocalyx",NA,NA,NA,3.657222,-67.875
"striphnocalyx",NA,NA,NA,3.119444,-67.788889
"striphnocalyx",NA,NA,NA,3.771111,-67.851944
"striphnocalyx",NA,NA,NA,3.825222,-67.910278
"striphnocalyx",NA,NA,NA,3.25283,-68.20181
"striphnocalyx",NA,NA,NA,4.532222,-68.091111
"striphnocalyx",NA,NA,NA,3.780278,-67.862778
"striphnocalyx",NA,NA,NA,3.706389,-67.5875
"verticillaris",19,2,2013,-15.825972,-48.772833
"verticillaris",19,2,2013,-15.787778,-48.870833
"verticillaris",19,2,2013,-15.781667,-48.8275
"verticillaris",19,2,2013,-15.826111,-48.772778
"verticillaris",7,5,2013,-8.475278,-45.742778
"verticillaris",18,3,2012,-16.065858,-50.178486
"verticillaris",18,3,2012,-16.366667,-51.366389
"verticillaris",18,3,2012,-16.035709,-50.104255
"verticillaris",24,4,2012,-15.789444,-48.881111
"verticillaris",11,12,2012,-15.847,-48.771
"verticillaris",11,12,2012,-15.846944,-48.770833
"verticillaris",25,2,2011,-16.078889,-50.185278
"verticillaris",4,3,2011,-9.69,-52.606
"verticillaris",4,3,2011,-9.690278,-52.606389
"verticillaris",23,3,2010,-8.807778,-49.082778
"verticillaris",17,3,2010,-10.916944,-49.630556
"verticillaris",24,5,2010,-7.695833,-47.5975
"verticillaris",30,1,2008,-9.494722,-55.150556
"verticillaris",25,1,2008,-9.66731,-55.21553
"verticillaris",30,1,2008,-9.49,-55.15
"verticillaris",25,1,2008,-9.67,-55.22
"verticillaris",7,2,2008,-9.499167,-55.796667
"verticillaris",7,2,2008,-9.5,-55.8
"verticillaris",20,8,2008,-9.3506,-55.1308
"verticillaris",20,8,2008,-9.601389,-55.240556
"verticillaris",20,8,2008,-9.59,-55.22
"verticillaris",20,4,2005,-15.030833,-56.362222
"verticillaris",25,3,2004,-12.913889,-47.618056
"verticillaris",25,3,2004,-12.913888,-47.618055
"verticillaris",28,3,2004,-12.926944,-47.69
"verticillaris",18,2,2003,-14.396,-46.572917
"verticillaris",1,1,2001,-13.81667,-48.43333
"verticillaris",25,1,2001,-13.5425,-48.000556
"verticillaris",20,2,2001,-13.417222,-47.080278
"verticillaris",9,2,2000,-15.8106,-54.9178
"verticillaris",6,2,1999,-10.041389,-48.454722
"verticillaris",10,3,1998,-7.583333,-46.833333
"verticillaris",10,3,1998,-7.583333,-46.083333
"verticillaris",22,3,1997,-11.698,-51.428
"verticillaris",14,3,1997,-11.575,-50.977
"verticillaris",14,3,1997,-11.3431,-50.5837
"verticillaris",NA,11,1997,-12.85,-49.1
"verticillaris",8,2,1996,-14.633333,-49
"verticillaris",21,7,1995,-13.586111,-48.3125
"verticillaris",9,2,1994,-14.7094988953584,-47.5248438047386
"verticillaris",18,3,1994,-10.253611,-48.095833
"verticillaris",14,11,1993,-17.366667,-52.166667
"verticillaris",9,3,1992,-13.466666,-48.383333
"verticillaris",6,1,1984,-16,-50.133333
"verticillaris",15,2,1982,-15.57,-48.03
"verticillaris",31,1,1980,-3.416667,-48.62
"verticillaris",31,1,1980,-14.568,-49.51
"verticillaris",31,1,1980,-3.42,-48.62
"verticillaris",31,1,1980,-8.5006,-48.6008
"verticillaris",10,2,1980,-15.916667,-50.15
"verticillaris",27,2,1980,-6.816667,-47.82
"verticillaris",10,2,1980,-15.92,-50.15
"verticillaris",27,2,1980,-6.82,-47.82
"verticillaris",4,3,1978,-13.65,-48.416667
"verticillaris",13,1,1977,-14.733333,-52.333333
"verticillaris",13,1,1977,-14.73,-52.33
"verticillaris",28,1,1976,-17.716667,-48.366667
"verticillaris",3,3,1973,-14.116667,-47.516667
"verticillaris",11,3,1973,-13.273667550479,-47.2204212748853
"verticillaris",13,3,1973,-13.4736720780612,-47.2304222730263
"verticillaris",11,3,1973,-13.4536716251006,-47.2304222379731
"verticillaris",13,4,1973,-18.03476,-43.3833
"verticillaris",24,1,1972,-14.54942,-48.45
"verticillaris",19,1,1972,-15.85,-48.75395
"verticillaris",25,1,1970,-17.84727,-47.61584
"verticillaris",23,1,1970,-17.99421,-47.76956
"verticillaris",8,2,1969,-12.9,-51.87
"verticillaris",8,2,1969,-12.9,-51.866667
"verticillaris",17,3,1969,-13.74613,-47.5167
"verticillaris",28,12,1969,-10.166667,-48.883333
"verticillaris",14,1,1968,-15.85,-52.25
"verticillaris",13,1,1968,-15.8,-48.77
"verticillaris",28,1,1968,-15.88,-48.95
"verticillaris",18,3,1968,-8.93,-48.52
"verticillaris",10,4,1968,-12.9,-51.87
"verticillaris",10,4,1968,-12.9,-51.866667
"verticillaris",1,4,1968,-14.73,-52.33
"verticillaris",15,11,1968,-14.666667,-52.35
"verticillaris",5,12,1967,-12.32,-51.77
"verticillaris",5,12,1967,-12.816667,-51.766667
"verticillaris",5,12,1967,-12.82,-51.77
"verticillaris",21,1,1966,-14,-50
"verticillaris",21,1,1966,-16.15922,-50.1333
"verticillaris",NA,NA,NA,-10.773109,-53.08982
"verticillaris",NA,NA,NA,-6.616667,-45.883333
"verticillaris",NA,NA,NA,-14.4739,-48.4597
"verticillaris",NA,NA,NA,-10.8339,-52.8731
"verticillaris",NA,NA,NA,-12,-48
"rosanae",10,3,2011,-9.756,-52.635
"rosanae",10,3,2011,-9.753,-52.632
"exasperata",21,7,2014,-15.841099,-48.746796
"exasperata",9,12,1988,-14.159167,-47.785278
"exasperata",NA,NA,NA,-10.8339,-52.8731
"huberi",24,11,1989,5.66,-65.13
"huberi",25,3,1988,8,-66
"huberi",25,3,1988,5.71667,-65.3167
"huberi",28,3,1988,5.55,-65.21
"huberi",28,3,1988,8,-66
"huberi",NA,2,1962,6,-65.71
"pogonanthera",27,11,2014,-14.191666,-48.1125
"pogonanthera",6,8,2013,-15.909722,-48.000833
"pogonanthera",11,8,2010,-13.361944,-46.224166
"pogonanthera",23,1,2008,-12.806388,-48.229722
"pogonanthera",25,1,2008,-12.969722,-48.195555
"pogonanthera",27,2,2008,-13.113888,-48.226388
"pogonanthera",5,1,2007,-16.923333,-49.231667
"pogonanthera",5,1,2007,-16.923333,-49.231666
"pogonanthera",14,4,2006,-15.85,-52.267
"pogonanthera",24,4,2005,-18.439444,-51.995278
"pogonanthera",12,3,2004,-13.648055,-46.596111
"pogonanthera",18,2,2003,-16.1425,-48.60333
"pogonanthera",25,1,2001,-13.529444,-48.0675
"pogonanthera",25,1,2001,-13.52944,-48.0675
"pogonanthera",25,1,2001,-13.5425,-48.000556
"pogonanthera",20,2,2001,-13.417222,-48.080278
"pogonanthera",20,2,2001,-13.40306,-48.13972
"pogonanthera",8,5,2001,-10.55,-46.75
"pogonanthera",2,3,2000,-13.80556,-46.84722
"pogonanthera",14,3,1997,-11.575556,-50.976944
"pogonanthera",14,3,1997,-11.573889,-50.983889
"pogonanthera",14,3,1997,-11.573611,-50.983611
"pogonanthera",14,3,1997,-11.575278,-50.976944
"pogonanthera",14,3,1997,-11.5755,-50.977028
"pogonanthera",14,3,1997,-11.573861,-50.983381
"pogonanthera",14,3,1997,-11.3425,-50.5901
"pogonanthera",23,3,1994,-14.53972,-61.49805
"pogonanthera",23,3,1994,-14.5397,-61.4981
"pogonanthera",30,4,1993,-17.55,-48.483333
"pogonanthera",12,4,1992,-14.36667,-48.2
"pogonanthera",13,7,1991,-5.68,-63.1
"pogonanthera",27,5,1985,-16,-62.08
"pogonanthera",8,2,1980,-0.416667,-48.616667
"pogonanthera",NA,NA,NA,-10.8339,-52.8731
"pogonanthera",NA,NA,NA,-16.7261,-64.435
"spruceana",24,2,2018,-0.0425,-70.93972
"spruceana",23,2,2018,0.047583,-70.937556
"spruceana",5,4,2017,5.564083,-68.47
"spruceana",18,6,2017,5.405321,-72.471222
"spruceana",22,6,2017,5.406334,-72.47062
"spruceana",21,6,2017,5.405434,-72.471138
"spruceana",20,6,2017,5.403044,-72.466003
"spruceana",15,1,2016,5.848028,-68.647778
"spruceana",22,1,2016,5.8745,-68.138139
"spruceana",17,1,2016,5.840278,-68.6675
"spruceana",21,1,2016,5.852056,-68.181
"spruceana",27,5,2016,5.787778,-68.86175
"spruceana",13,12,2013,0.818056,-61.656667
"spruceana",26,3,2012,0.8014,-61.6603
"spruceana",5,5,2010,-6.319722,-50.452778
"spruceana",6,2,2004,5.339167,-67.868889
"spruceana",24,11,2003,4.058,-66.905
"spruceana",24,11,2003,3.956,-67.09
"spruceana",24,11,2003,4.024,-66.977
"spruceana",24,11,2003,3.887,-66.985
"spruceana",1,8,2000,-12.919722,-50.876389
"spruceana",5,1,1999,5.195038,-67.833887
"spruceana",6,1,1997,6.183333,-67.48333
"spruceana",13,4,1997,4.9,-67.56666
"spruceana",15,4,1997,4.9,-67.56666
"spruceana",23,1,1995,-14.7433,-61.02
"spruceana",4,4,1995,5.32,-67.9
"spruceana",7,7,1994,-14.7436,-60.9608
"spruceana",28,3,1993,6.56666,-67.08333
"spruceana",31,3,1987,-12.5,-64.133333
"spruceana",8,3,1987,5.68333,-66.15
"spruceana",NA,3,1987,-12.5,-64.133333
"spruceana",31,3,1987,-12.5,-64.13
"spruceana",20,4,1986,-3.05,-60.6
"spruceana",NA,4,1986,-3.05,-60.6
"spruceana",27,2,1985,5.25,-67.9
"spruceana",27,3,1984,-13.08,-67.25
"spruceana",6,10,1983,4.91,-67.71
"spruceana",4,8,1982,6.41666,-67.41666
"spruceana",NA,8,1982,6.416667,-67.416667
"spruceana",27,2,1979,5.29,-67.94
"spruceana",30,6,1979,-0.583333,-64.67
"spruceana",22,6,1979,-16.166667,-49.433333
"spruceana",17,6,1979,-16.166667,-49.433333
"spruceana",29,6,1979,0.58333,-64.66666
"spruceana",29,6,1979,-0.583333,-64.666667
"spruceana",29,6,1979,-35,-64.67
"spruceana",NA,6,1979,-0.583333,-64.666667
"spruceana",26,1,1978,-10.651944,-65.464722
"spruceana",13,10,1978,-0.366151,-63.936481
"spruceana",12,2,1977,2.81650572944009,-60.6743440257471
"spruceana",13,10,1977,5.3,-66.03
"spruceana",22,2,1974,4.81,-64.56
"spruceana",NA,2,1974,4.033333,-67.7
"spruceana",NA,9,1972,-11.8311,-53.4231
"spruceana",NA,3,1970,5.1,-67.8
"spruceana",NA,1,1969,3.16,-65.55
"spruceana",6,7,1969,5.65,-67.63
"spruceana",25,3,1953,3.16,-65.55
"spruceana",15,5,1942,3.16,-65.55
"spruceana",NA,6,1942,3.16,-65.55
"spruceana",3,7,1942,5.23,-67.8
"spruceana",20,5,1940,5.66,-67.62
"spruceana",NA,4,1931,3.75,-66.8
"spruceana",NA,5,1931,5.66,-67.62
"spruceana",1,11,1929,3.16,-65.55
"spruceana",NA,12,1850,-3.067324,-59.995308
"spruceana",NA,NA,NA,-4.14444,-65.08583
"spruceana",NA,NA,NA,7.0758,-65.9119
"spruceana",NA,NA,NA,-10.8339,-52.8731
"spruceana",NA,NA,NA,4.91666,-67.71666
"spruceana",NA,NA,NA,4.98333,-67.71666
"spruceana",NA,NA,NA,4.75,-67.67
"spruceana",NA,NA,NA,5.32139,-67.90028
"spruceana",NA,NA,NA,5.33917,-67.86889
"spruceana",NA,NA,NA,6.183333,-67.48333
"spruceana",NA,NA,NA,5.2968,-67.94158
"spruceana",NA,NA,NA,5.25,-67.9
"steyermarkii",20,11,1989,4.8,-64.53
"steyermarkii",13,2,1974,4.69,-64.22
"steyermarkii",22,3,1967,4.75,-64.43333
"steyermarkii",22,3,1967,4.75,-64.4333
"steyermarkii",22,3,1967,4.75,-64.43
"striphnocalyx",NA,NA,NA,-4.14444,-65.08583
"striphnocalyx",27,2,2018,0.131639,-70.942889
"striphnocalyx",27,2,2018,0.129389,-70.944028
"striphnocalyx",26,2,2018,0.12867,-70.94394
"striphnocalyx",9,6,2015,3.72,-67.82
"striphnocalyx",17,11,2015,3.74,-67.85
"striphnocalyx",5,6,2014,3.73,-67.83
"striphnocalyx",15,10,2014,3.81,-67.8
"striphnocalyx",1,12,2013,3.73,-67.83
"striphnocalyx",11,12,2013,3.65,-67.87
"striphnocalyx",1,12,2013,3.73017,-67.834236
"striphnocalyx",18,8,2010,3.766667,-67.85
"striphnocalyx",13,10,2009,2.724167,-67.567917
"striphnocalyx",21,10,2009,2.16,-68.21
"striphnocalyx",20,3,2007,4.53,-68.09
"striphnocalyx",15,2,2005,1.93022,-67.0161
"striphnocalyx",3,3,2005,3.78,-67.86
"striphnocalyx",9,3,2005,3.8,-67.79
"striphnocalyx",14,6,2005,3.82,-67.91
"striphnocalyx",5,10,2005,3.7,-67.58
"striphnocalyx",2,10,2005,3.11,-67.78
"striphnocalyx",11,10,2005,3.71,-67.59
"striphnocalyx",12,6,2004,-1.30859,-69.59878
"striphnocalyx",3,4,2000,1.92138,-67.04611
"striphnocalyx",20,10,1998,3.655556,-67.877778
"striphnocalyx",21,11,1998,3.25,-68.2
"striphnocalyx",4,1,1997,1.93,-67.06
"striphnocalyx",6,8,1997,-1.29,-69.61
"striphnocalyx",6,8,1997,-1.296944,-69.6175
"striphnocalyx",16,2,1995,2.638129,-69.233576
"striphnocalyx",16,2,1995,2.63333,-69.23333
"striphnocalyx",16,2,1995,2.671389,-69.340836
"striphnocalyx",16,2,1995,2.63,-69.24
"striphnocalyx",25,11,1995,2.87083,-67.30833
"striphnocalyx",15,4,1993,2.266667,-68.366669
"striphnocalyx",2,4,1993,2.1,-68.183334
"striphnocalyx",15,7,1993,-1.28,-69.63
"striphnocalyx",15,7,1993,-1.26,-69.63
"striphnocalyx",27,7,1992,2.183333,-68.216667
"striphnocalyx",8,11,1992,3.15,-67.3
"striphnocalyx",20,10,1989,4.33333,-67.81666
"striphnocalyx",NA,10,1989,3.51,-67.36
"striphnocalyx",NA,11,1989,3.66,-66.86
"striphnocalyx",NA,11,1989,3.2,-67.4
"striphnocalyx",10,1,1988,3.916667,-67.566667
"striphnocalyx",10,1,1988,3.93,-67.58
"striphnocalyx",14,2,1984,0.83333,-66.11666
"striphnocalyx",14,2,1984,0.83,-66.11
"striphnocalyx",6,4,1984,1.78333,-67.26666
"striphnocalyx",25,4,1984,0.833333,-66.083333
"striphnocalyx",26,4,1984,0.833333,-66.116667
"striphnocalyx",25,4,1984,0.83,-66.08
"striphnocalyx",6,4,1984,1.78,-67.1
"striphnocalyx",15,7,1984,0.846667,-66.091667
"striphnocalyx",25,11,1984,1.83333,-66.91666
"striphnocalyx",10,11,1984,4.86,-67.45
"striphnocalyx",20,9,1983,1.95,-67.05
"striphnocalyx",NA,3,1981,1.933333,-67
"striphnocalyx",NA,9,1980,1.933333,-67.05
"striphnocalyx",22,4,1979,1.91666,-67.06666
"striphnocalyx",23,4,1979,1.91666,-67.05
"striphnocalyx",9,3,1978,1.933333,-67.05
"striphnocalyx",13,11,1977,1.91666,-67.05
"striphnocalyx",13,11,1977,1.91666,-67.08333
"striphnocalyx",18,5,1975,1.47,-68
"striphnocalyx",24,4,1974,1.933333,-67.033333
"striphnocalyx",20,4,1970,2.75,-67.55
"striphnocalyx",17,1,1968,1.92,-67
"striphnocalyx",17,1,1968,1.916667,-67
"striphnocalyx",20,11,1953,1.7,-66.76
"striphnocalyx",25,10,1952,1.83,-67
"striphnocalyx",31,10,1952,2.67,-67.5
"striphnocalyx",25,10,1952,1.833333,-67
"striphnocalyx",13,11,1945,1.470419,-68.15227
"striphnocalyx",22,1,1942,2.92,-67.43
"striphnocalyx",NA,4,1853,1.91667,-67.06667
"striphnocalyx",NA,NA,1853,1.2,-66.85
"striphnocalyx",NA,NA,NA,-10,-55
"striphnocalyx",NA,NA,NA,3.34611,-65.6025
"striphnocalyx",NA,NA,NA,7.0758,-65.9119
"striphnocalyx",NA,NA,NA,3.5,-66
"striphnocalyx",NA,NA,NA,-10.8339,-52.8731
"striphnocalyx",NA,NA,NA,3.8811,-72.8667
"striphnocalyx",NA,NA,NA,3.68333,-66.45
"striphnocalyx",NA,NA,NA,3.06666,-67.1
"striphnocalyx",NA,NA,NA,3.51666,-67.36666
"barbigera",9,4,2018,-15.712778,-48.925556
"barbigera",18,2,2017,-17.479444,-51.888889
"barbigera",29,3,2017,-9.58675,-55.916889
"barbigera",21,5,2016,-6.463056,-50.875
"barbigera",25,9,2016,-9.587306,-55.916611
"barbigera",10,10,2016,-10.666667,-48.333333
"barbigera",27,5,2015,-14.473611,-55.680556
"barbigera",23,5,2013,-15.796,-48.759
"barbigera",23,5,2013,-15.796389,-48.759444
"barbigera",18,3,2012,-16.216667,-51.841389
"barbigera",18,3,2012,-16.035709,-50.104255
"barbigera",31,5,2012,-9.365278,-56.782778
"barbigera",23,5,2012,-9.362222,-56.784167
"barbigera",17,6,2012,-19.033333,-49.467778
"barbigera",19,2,2010,-16.851944,-49.239167
"barbigera",17,3,2010,-10.916944,-49.630556
"barbigera",23,3,2010,-8.807778,-49.082778
"barbigera",14,5,2010,-7.912778,-47.231111
"barbigera",3,4,2009,-18.606389,-48.303611
"barbigera",16,1,2008,-11.410278,-48.369444
"barbigera",16,1,2008,-11.410278,-47.138055
"barbigera",16,1,2008,-11.4103,-47.1381
"barbigera",4,1,2007,-15.923333,-49.231667
"barbigera",6,5,2007,-9.3509,-55.5505
"barbigera",6,5,2007,-9.586111,-55.918611
"barbigera",6,5,2007,-9.59,-55.92
"barbigera",10,2,2006,-15.85,-52.267
"barbigera",30,3,2005,-16.536889,-49.286111
"barbigera",29,3,2005,-16.518806,-49.146111
"barbigera",NA,3,2005,-16.518806,-49.146111
"barbigera",22,4,2005,-15.490556,-57.195556
"barbigera",12,3,2004,-13.648056,-46.596111
"barbigera",20,1,2001,-13.529444,-47.0675
"barbigera",25,1,2001,-13.5425,-48.000556
"barbigera",2,3,2000,-13.805556,-46.847222
"barbigera",27,5,2000,-14.748611,-52.566389
"barbigera",17,7,2000,-11.660833,-47.706667
"barbigera",28,3,1997,-13.618,-53.292
"barbigera",23,3,1997,-13.908,-52.078
"barbigera",19,3,1997,-14.6036,-61.4911
"barbigera",26,3,1997,-15.0535,-52.2582
"barbigera",25,3,1997,-15.0535,-52.2582
"barbigera",22,5,1997,-12.3,-60.38
"barbigera",20,5,1997,-14.617,-56.583
"barbigera",3,5,1997,-17.24833,-58.65194
"barbigera",22,5,1997,-0.523889,-60.208889
"barbigera",24,5,1997,-14.35,-55.57
"barbigera",14,6,1997,-13.866667,-56.533333
"barbigera",9,6,1997,-12.634444,-56.335
"barbigera",14,6,1997,-13.51,-56.29
"barbigera",14,6,1997,-13.52,-56.32
"barbigera",5,7,1997,-14.5794,-60.9125
"barbigera",3,8,1997,-6.666667,-44.7
"barbigera",16,3,1996,-15.43,-55.73
"barbigera",1,4,1996,-15.18,-56.67
"barbigera",21,3,1994,-10.124444,-48.270556
"barbigera",1,5,1994,-14.6025,-60.852778
"barbigera",13,5,1994,-14.60583,-61.4925
"barbigera",1,5,1994,-14.6025,-60.8528
"barbigera",12,6,1994,-14.60555,-60.85694
"barbigera",12,6,1994,-14.6056,-60.8569
"barbigera",21,7,1994,-15.25,-56.92
"barbigera",1,8,1994,-15.15,-56.87
"barbigera",6,10,1993,-14.82333,-60.38888
"barbigera",8,10,1993,-14.82333,-60.38888
"barbigera",1,12,1993,-15.24444,-61.50388
"barbigera",1,12,1993,-15.2444,-61.5039
"barbigera",9,3,1992,-13.466667,-48.383333
"barbigera",18,3,1991,-16.6375,-62.45
"barbigera",25,5,1991,-13.65,-60.8
"barbigera",18,4,1988,-14.85,-48.87
"barbigera",18,4,1988,-14.85,-48.86666
"barbigera",25,2,1987,-17.833333,-55.333333
"barbigera",1,3,1987,-16.42,-62
"barbigera",10,2,1986,-16.6786,-49.2539
"barbigera",8,4,1986,-16.033333,-62.083333
"barbigera",8,4,1986,-16.03,-62.08
"barbigera",22,3,1983,-15.5997895735814,-56.0977014111779
"barbigera",7,3,1983,-14.7242715027636,-56.3282119289827
"barbigera",22,5,1982,-6.06666,-50.13333
"barbigera",31,1,1980,-0.333333,-48.333333
"barbigera",8,2,1980,-8.05,-50.17
"barbigera",13,2,1980,-8.05,-50.17
"barbigera",8,2,1980,-8.072222,-50.181944
